5.203	12401	2.90
5.207	12366	2.89
5.210	13307	3.12
5.213	15211	3.56
5.217	17253	4.04
5.220	19475	4.56
5.223	22181	5.19
5.227	23646	5.54
5.230	23858	5.58
5.233	23336	5.46
5.237	20095	4.70
5.240	16830	3.94
5.243	13214	3.09
5.247	10503	2.46
5.250	7967	1.86
5.253	5780	1.35
5.257	4051	0.95
5.260	2850	0.67
5.263	2584	0.60
5.267	2596	0.61
5.270	2738	0.64
5.273	3284	0.77
5.277	4632	1.08
5.280	6125	1.43
5.283	7774	1.82
5.287	8882	2.08
5.290	10189	2.39
5.293	11366	2.66
5.297	12050	2.82
5.300	11856	2.78
5.303	10819	2.53
5.307	9457	2.21
5.310	8206	1.92
5.313	6544	1.53
5.317	5339	1.25
5.320	4004	0.94
5.323	3081	0.72
5.327	2712	0.63
5.330	2607	0.61
5.333	2647	0.62
5.337	2935	0.69
5.340	3869	0.91
5.343	5691	1.33
5.347	8748	2.05
5.350	13388	3.13
5.353	19737	4.62
5.357	26336	6.16
5.360	34287	8.03
5.363	42419	9.93
5.367	49434	11.57
5.370	53514	12.53
5.373	54276	12.71
5.377	53428	12.51
5.380	49712	11.64
5.383	44235	10.35
5.387	37138	8.69
5.390	30478	7.13
5.393	25223	5.90
5.397	20550	4.81
5.400	17678	4.14
5.403	14801	3.46
5.407	12639	2.96
5.410	10592	2.48
5.413	8951	2.10
5.417	7202	1.69
5.420	5768	1.35
5.423	4278	1.00
5.427	3385	0.79
5.430	2942	0.69
5.433	2722	0.64
5.437	2641	0.62
5.440	2656	0.62
5.443	2766	0.65
5.447	3090	0.72
5.450	3943	0.92
5.453	5940	1.39
5.457	8951	2.10
5.460	13271	3.11
5.463	19237	4.50
5.467	26150	6.12
5.470	33748	7.90
5.473	40477	9.48
5.477	46945	10.99
5.480	51636	12.09
5.483	51993	12.17
5.487	49793	11.66
5.490	45581	10.67
5.493	40400	9.46
5.497	33759	7.90
5.500	27430	6.42
5.503	22816	5.34
5.507	19524	4.57
5.510	17505	4.10
5.513	16363	3.83
5.517	15716	3.68
5.520	14958	3.50
5.523	13940	3.26
5.527	13366	3.13
5.530	12978	3.04
5.533	11945	2.80
5.537	10169	2.38
5.540	8743	2.05
5.543	7216	1.69
5.547	5837	1.37
5.550	4366	1.02
5.553	3540	0.83
5.557	3111	0.73
5.560	2938	0.69
5.563	2857	0.67
5.567	2847	0.67
5.570	2896	0.68
5.573	2983	0.70
5.577	3134	0.73
5.580	3275	0.77
5.583	3308	0.77
5.587	3323	0.78
5.590	3453	0.81
5.593	3587	0.84
5.597	3563	0.83
5.600	3413	0.80
5.603	3173	0.74
5.607	2970	0.70
5.610	2904	0.68
5.613	2872	0.67
5.617	2817	0.66
5.620	2779	0.65
5.623	2726	0.64
5.627	2706	0.63
5.630	2731	0.64
5.633	2749	0.64
5.637	2746	0.64
5.640	2735	0.64
5.643	2736	0.64
5.647	2730	0.64
5.650	2715	0.64
5.653	2730	0.64
5.657	2746	0.64
5.660	2751	0.64
5.663	2794	0.65
5.667	2888	0.68
5.670	2988	0.70
5.673	3025	0.71
5.677	3157	0.74
5.680	3593	0.84
5.683	4019	0.94
5.687	4236	0.99
5.690	4328	1.01
5.693	4611	1.08
5.697	4996	1.17
5.700	5128	1.20
5.703	5195	1.22
5.707	5287	1.24
5.710	5226	1.22
5.713	5123	1.20
5.717	5046	1.18
5.720	4877	1.14
5.723	4776	1.12
5.727	4771	1.12
5.730	4705	1.10
5.733	4687	1.10
5.737	4689	1.10
5.740	4594	1.08
5.743	4601	1.08
5.747	4708	1.10
5.750	4793	1.12
5.753	4891	1.14
5.757	4921	1.15
5.760	4948	1.16
5.763	5103	1.19
5.767	5230	1.22
5.770	5270	1.23
5.773	5311	1.24
5.777	5308	1.24
5.780	5231	1.22
5.783	5083	1.19
5.787	4849	1.14
5.790	4507	1.06
5.793	4073	0.95
5.797	3736	0.87
5.800	3589	0.84
5.803	3575	0.84
5.807	3637	0.85
5.810	3805	0.89
5.813	4012	0.94
5.817	4232	0.99
5.820	4434	1.04
5.823	4543	1.06
5.827	4670	1.09
5.830	4710	1.10
5.833	4618	1.08
5.837	4474	1.05
5.840	4243	0.99
5.843	4015	0.94
5.847	3828	0.90
5.850	3648	0.85
5.853	3555	0.83
5.857	3533	0.83
5.860	3521	0.82
5.863	3511	0.82
5.867	3517	0.82
5.870	3498	0.82
5.873	3527	0.83
5.877	3780	0.88
5.880	4059	0.95
5.883	4217	0.99
5.887	4668	1.09
5.890	5259	1.23
5.893	5530	1.29
5.897	5663	1.33
5.900	5911	1.38
5.903	6097	1.43
5.907	6283	1.47
5.910	6710	1.57
5.913	7555	1.77
5.917	9344	2.19
5.920	11272	2.64
5.923	13549	3.17
5.927	15930	3.73
5.930	17830	4.17
5.933	18927	4.43
5.937	21088	4.94
5.940	23068	5.40
5.943	24164	5.66
5.947	25295	5.92
5.950	28245	6.61
5.953	35277	8.26
5.957	48759	11.41
5.960	70956	16.61
5.963	103958	24.34
5.967	148175	34.69
5.970	201305	47.12
5.973	258268	60.46
5.977	311860	73.00
5.980	357855	83.77
5.983	391426	91.63
5.987	406235	95.09
5.990	400599	93.78
5.993	374308	87.62
5.997	327430	76.65
6.000	263675	61.72
6.003	196118	45.91
6.007	137716	32.24
6.010	91401	21.40
6.013	57826	13.54
6.017	36521	8.55
6.020	24351	5.70
6.023	17926	4.20
6.027	13714	3.21
6.030	11029	2.58
6.033	10056	2.35
6.037	9658	2.26
6.040	9653	2.26
6.043	10353	2.42
6.047	12152	2.84
6.050	14987	3.51
6.053	18448	4.32
6.057	22436	5.25
6.060	24341	5.70
6.063	25898	6.06
6.067	26814	6.28
6.070	26938	6.31
6.073	26460	6.19
6.077	24528	5.74
6.080	24154	5.65
6.083	24168	5.66
6.087	24197	5.66
6.090	24193	5.66
6.093	24299	5.69
6.097	24233	5.67
6.100	23440	5.49
6.103	20979	4.91
6.107	18032	4.22
6.110	14926	3.49
6.113	12053	2.82
6.117	10390	2.43
6.120	8697	2.04
6.123	7540	1.77
6.127	7106	1.66
6.130	7002	1.64
6.133	7039	1.65
6.137	7098	1.66
6.140	7323	1.71
6.143	7889	1.85
6.147	8763	2.05
6.150	9533	2.23
6.153	10088	2.36
6.157	10479	2.45
6.160	10724	2.51
6.163	10879	2.55
6.167	10946	2.56
6.170	10998	2.57
6.173	10950	2.56
